time,.name,.pose,.twist
1970/01/01/09:00:08.790000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00299038952703
  y: -0.0114581264177
  z: 0.381466798187
orientation: 
  x: 0.000944519418544
  y: 6.95825637413e-05
  z: 0.0433865853203
  w: 0.999057909861]",[]
1970/01/01/09:00:08.800000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00299038952703
  y: -0.0114581264177
  z: 0.381466798187
orientation: 
  x: 0.000944519418544
  y: 6.95825637413e-05
  z: 0.0433865853203
  w: 0.999057909861]",[]
1970/01/01/09:00:08.810000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00299038952703
  y: -0.0114581264177
  z: 0.381466798187
orientation: 
  x: 0.000944519418544
  y: 6.95825637413e-05
  z: 0.0433865853203
  w: 0.999057909861]",[]
1970/01/01/09:00:08.820000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00299038952703
  y: -0.0114581264177
  z: 0.381466798187
orientation: 
  x: 0.000944519418544
  y: 6.95825637413e-05
  z: 0.0433865853203
  w: 0.999057909861]",[]
1970/01/01/09:00:08.830000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296328482668
  y: -0.0103097821639
  z: 0.381459739102
orientation: 
  x: -0.000701440253139
  y: -8.8852433012e-05
  z: 0.0439957445413
  w: 0.999031468248]",[]
1970/01/01/09:00:08.840000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296328482668
  y: -0.0103097821639
  z: 0.381459739102
orientation: 
  x: -0.000701440253139
  y: -8.8852433012e-05
  z: 0.0439957445413
  w: 0.999031468248]",[]
1970/01/01/09:00:08.850000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296328482668
  y: -0.0103097821639
  z: 0.381459739102
orientation: 
  x: -0.000701440253139
  y: -8.8852433012e-05
  z: 0.0439957445413
  w: 0.999031468248]",[]
1970/01/01/09:00:08.860000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296328482668
  y: -0.0103097821639
  z: 0.381459739102
orientation: 
  x: -0.000701440253139
  y: -8.8852433012e-05
  z: 0.0439957445413
  w: 0.999031468248]",[]
1970/01/01/09:00:08.870000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00296328482668
  y: -0.0103097821639
  z: 0.381459739102
orientation: 
  x: -0.000701440253139
  y: -8.8852433012e-05
  z: 0.0439957445413
  w: 0.999031468248]",[]
1970/01/01/09:00:08.880000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0029272742731
  y: -0.011568516538
  z: 0.381466162001
orientation: 
  x: 0.00100567442777
  y: -0.000241663662061
  z: 0.0450240960702
  w: 0.998985365754]",[]
1970/01/01/09:00:08.890000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0029272742731
  y: -0.011568516538
  z: 0.381466162001
orientation: 
  x: 0.00100567442777
  y: -0.000241663662061
  z: 0.0450240960702
  w: 0.998985365754]",[]
1970/01/01/09:00:08.900000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0029272742731
  y: -0.011568516538
  z: 0.381466162001
orientation: 
  x: 0.00100567442777
  y: -0.000241663662061
  z: 0.0450240960702
  w: 0.998985365754]",[]
1970/01/01/09:00:08.910000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00287911560994
  y: -0.010545921419
  z: 0.38150111389
orientation: 
  x: -0.000440658832526
  y: -0.000263490817339
  z: 0.0466236640249
  w: 0.998912393729]",[]
1970/01/01/09:00:08.920000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00287911560994
  y: -0.010545921419
  z: 0.38150111389
orientation: 
  x: -0.000440658832526
  y: -0.000263490817339
  z: 0.0466236640249
  w: 0.998912393729]",[]
1970/01/01/09:00:08.930000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00287911560994
  y: -0.010545921419
  z: 0.38150111389
orientation: 
  x: -0.000440658832526
  y: -0.000263490817339
  z: 0.0466236640249
  w: 0.998912393729]",[]
1970/01/01/09:00:08.940000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00287911560994
  y: -0.010545921419
  z: 0.38150111389
orientation: 
  x: -0.000440658832526
  y: -0.000263490817339
  z: 0.0466236640249
  w: 0.998912393729]",[]
1970/01/01/09:00:08.950000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00287911560994
  y: -0.010545921419
  z: 0.38150111389
orientation: 
  x: -0.000440658832526
  y: -0.000263490817339
  z: 0.0466236640249
  w: 0.998912393729]",[]
1970/01/01/09:00:08.960000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00278078812279
  y: -0.0100447912934
  z: 0.381571686743
orientation: 
  x: -0.00140863812096
  y: -0.000408143384732
  z: 0.0464513768364
  w: 0.998919475607]",[]
1970/01/01/09:00:08.970000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00278078812279
  y: -0.0100447912934
  z: 0.381571686743
orientation: 
  x: -0.00140863812096
  y: -0.000408143384732
  z: 0.0464513768364
  w: 0.998919475607]",[]
1970/01/01/09:00:08.980000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00278078812279
  y: -0.0100447912934
  z: 0.381571686743
orientation: 
  x: -0.00140863812096
  y: -0.000408143384732
  z: 0.0464513768364
  w: 0.998919475607]",[]
1970/01/01/09:00:08.990000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00278078812279
  y: -0.0100447912934
  z: 0.381571686743
orientation: 
  x: -0.00140863812096
  y: -0.000408143384732
  z: 0.0464513768364
  w: 0.998919475607]",[]
1970/01/01/09:00:09.000000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0028142304973
  y: -0.00997028328108
  z: 0.381651955944
orientation: 
  x: -0.00188943437762
  y: -0.000458677209919
  z: 0.0468626670413
  w: 0.99889944944]",[]
1970/01/01/09:00:09.010000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0028142304973
  y: -0.00997028328108
  z: 0.381651955944
orientation: 
  x: -0.00188943437762
  y: -0.000458677209919
  z: 0.0468626670413
  w: 0.99889944944]",[]
1970/01/01/09:00:09.020000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0028142304973
  y: -0.00997028328108
  z: 0.381651955944
orientation: 
  x: -0.00188943437762
  y: -0.000458677209919
  z: 0.0468626670413
  w: 0.99889944944]",[]
1970/01/01/09:00:09.030000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0028142304973
  y: -0.00997028328108
  z: 0.381651955944
orientation: 
  x: -0.00188943437762
  y: -0.000458677209919
  z: 0.0468626670413
  w: 0.99889944944]",[]
1970/01/01/09:00:09.040000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0028142304973
  y: -0.00997028328108
  z: 0.381651955944
orientation: 
  x: -0.00188943437762
  y: -0.000458677209919
  z: 0.0468626670413
  w: 0.99889944944]",[]
1970/01/01/09:00:09.050000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295666715228
  y: -0.0105200341983
  z: 0.381691957123
orientation: 
  x: -0.0014577267167
  y: -0.000371781362458
  z: 0.0470904430836
  w: 0.998889496882]",[]
1970/01/01/09:00:09.060000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295666715228
  y: -0.0105200341983
  z: 0.381691957123
orientation: 
  x: -0.0014577267167
  y: -0.000371781362458
  z: 0.0470904430836
  w: 0.998889496882]",[]
1970/01/01/09:00:09.070000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295666715228
  y: -0.0105200341983
  z: 0.381691957123
orientation: 
  x: -0.0014577267167
  y: -0.000371781362458
  z: 0.0470904430836
  w: 0.998889496882]",[]
1970/01/01/09:00:09.080000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295666715228
  y: -0.0105200341983
  z: 0.381691957123
orientation: 
  x: -0.0014577267167
  y: -0.000371781362458
  z: 0.0470904430836
  w: 0.998889496882]",[]
1970/01/01/09:00:09.090000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295666715228
  y: -0.0105200341983
  z: 0.381691957123
orientation: 
  x: -0.0014577267167
  y: -0.000371781362458
  z: 0.0470904430836
  w: 0.998889496882]",[]
1970/01/01/09:00:09.100000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00326247453038
  y: -0.0117316350196
  z: 0.381714288626
orientation: 
  x: 0.000171175169061
  y: -5.58688110808e-05
  z: 0.0459829266155
  w: 0.998942209558]",[]
1970/01/01/09:00:09.110000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00326247453038
  y: -0.0117316350196
  z: 0.381714288626
orientation: 
  x: 0.000171175169061
  y: -5.58688110808e-05
  z: 0.0459829266155
  w: 0.998942209558]",[]
1970/01/01/09:00:09.120000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00327165966367
  y: -0.0124181502693
  z: 0.381722404736
orientation: 
  x: 0.00122409617258
  y: -0.000102379066269
  z: 0.0460050882299
  w: 0.998940450159]",[]
1970/01/01/09:00:09.130000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00327165966367
  y: -0.0124181502693
  z: 0.381722404736
orientation: 
  x: 0.00122409617258
  y: -0.000102379066269
  z: 0.0460050882299
  w: 0.998940450159]",[]
1970/01/01/09:00:09.140000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00327165966367
  y: -0.0124181502693
  z: 0.381722404736
orientation: 
  x: 0.00122409617258
  y: -0.000102379066269
  z: 0.0460050882299
  w: 0.998940450159]",[]
1970/01/01/09:00:09.150000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00326844386676
  y: -0.0124049285559
  z: 0.381706734862
orientation: 
  x: 0.00123365716298
  y: -0.000118071236644
  z: 0.0459524603387
  w: 0.998942858995]",[]
1970/01/01/09:00:09.160000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00326844386676
  y: -0.0124049285559
  z: 0.381706734862
orientation: 
  x: 0.00123365716298
  y: -0.000118071236644
  z: 0.0459524603387
  w: 0.998942858995]",[]
1970/01/01/09:00:09.170000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00326844386676
  y: -0.0124049285559
  z: 0.381706734862
orientation: 
  x: 0.00123365716298
  y: -0.000118071236644
  z: 0.0459524603387
  w: 0.998942858995]",[]
1970/01/01/09:00:09.180000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00325638903739
  y: -0.0121285822672
  z: 0.38167315809
orientation: 
  x: 0.000882749049442
  y: -0.00013284541328
  z: 0.0458922596861
  w: 0.998945996342]",[]
1970/01/01/09:00:09.190000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00325638903739
  y: -0.0121285822672
  z: 0.38167315809
orientation: 
  x: 0.000882749049442
  y: -0.00013284541328
  z: 0.0458922596861
  w: 0.998945996342]",[]
1970/01/01/09:00:09.200000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00325638903739
  y: -0.0121285822672
  z: 0.38167315809
orientation: 
  x: 0.000882749049442
  y: -0.00013284541328
  z: 0.0458922596861
  w: 0.998945996342]",[]
1970/01/01/09:00:09.210000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00322976932168
  y: -0.0113957348878
  z: 0.381619617825
orientation: 
  x: -7.63475721888e-05
  y: -0.000139024729942
  z: 0.0458756992809
  w: 0.998947143276]",[]
1970/01/01/09:00:09.220000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00322976932168
  y: -0.0113957348878
  z: 0.381619617825
orientation: 
  x: -7.63475721888e-05
  y: -0.000139024729942
  z: 0.0458756992809
  w: 0.998947143276]",[]
1970/01/01/09:00:09.230000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00322976932168
  y: -0.0113957348878
  z: 0.381619617825
orientation: 
  x: -7.63475721888e-05
  y: -0.000139024729942
  z: 0.0458756992809
  w: 0.998947143276]",[]
1970/01/01/09:00:09.240000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00322976932168
  y: -0.0113957348878
  z: 0.381619617825
orientation: 
  x: -7.63475721888e-05
  y: -0.000139024729942
  z: 0.0458756992809
  w: 0.998947143276]",[]
1970/01/01/09:00:09.250000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00322976932168
  y: -0.0113957348878
  z: 0.381619617825
orientation: 
  x: -7.63475721888e-05
  y: -0.000139024729942
  z: 0.0458756992809
  w: 0.998947143276]",[]
1970/01/01/09:00:09.260000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00305680901785
  y: -0.0106184215968
  z: 0.381614937417
orientation: 
  x: -0.00115370860464
  y: -0.00032804480582
  z: 0.0458477681977
  w: 0.998947718099]",[]
1970/01/01/09:00:09.270000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00305680901785
  y: -0.0106184215968
  z: 0.381614937417
orientation: 
  x: -0.00115370860464
  y: -0.00032804480582
  z: 0.0458477681977
  w: 0.998947718099]",[]
1970/01/01/09:00:09.280000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00305680901785
  y: -0.0106184215968
  z: 0.381614937417
orientation: 
  x: -0.00115370860464
  y: -0.00032804480582
  z: 0.0458477681977
  w: 0.998947718099]",[]
1970/01/01/09:00:09.290000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295631543574
  y: -0.0101834124811
  z: 0.381629930619
orientation: 
  x: -0.00187731509596
  y: -0.000450483986522
  z: 0.045781056787
  w: 0.99894963216]",[]
1970/01/01/09:00:09.300000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295631543574
  y: -0.0101834124811
  z: 0.381629930619
orientation: 
  x: -0.00187731509596
  y: -0.000450483986522
  z: 0.045781056787
  w: 0.99894963216]",[]
1970/01/01/09:00:09.310000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295631543574
  y: -0.0101834124811
  z: 0.381629930619
orientation: 
  x: -0.00187731509596
  y: -0.000450483986522
  z: 0.045781056787
  w: 0.99894963216]",[]
1970/01/01/09:00:09.320000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00295631543574
  y: -0.0101834124811
  z: 0.381629930619
orientation: 
  x: -0.00187731509596
  y: -0.000450483986522
  z: 0.045781056787
  w: 0.99894963216]",[]
1970/01/01/09:00:09.330000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00297495351151
  y: -0.0103261426236
  z: 0.381646367377
orientation: 
  x: -0.00181209370957
  y: -0.000449316289218
  z: 0.0457733172639
  w: 0.998950107792]",[]
1970/01/01/09:00:09.340000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00297495351151
  y: -0.0103261426236
  z: 0.381646367377
orientation: 
  x: -0.00181209370957
  y: -0.000449316289218
  z: 0.0457733172639
  w: 0.998950107792]",[]
1970/01/01/09:00:09.350000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00297495351151
  y: -0.0103261426236
  z: 0.381646367377
orientation: 
  x: -0.00181209370957
  y: -0.000449316289218
  z: 0.0457733172639
  w: 0.998950107792]",[]
1970/01/01/09:00:09.360000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00297495351151
  y: -0.0103261426236
  z: 0.381646367377
orientation: 
  x: -0.00181209370957
  y: -0.000449316289218
  z: 0.0457733172639
  w: 0.998950107792]",[]
1970/01/01/09:00:09.370000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00297495351151
  y: -0.0103261426236
  z: 0.381646367377
orientation: 
  x: -0.00181209370957
  y: -0.000449316289218
  z: 0.0457733172639
  w: 0.998950107792]",[]
1970/01/01/09:00:09.380000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00297495351151
  y: -0.0103261426236
  z: 0.381646367377
orientation: 
  x: -0.00181209370957
  y: -0.000449316289218
  z: 0.0457733172639
  w: 0.998950107792]",[]
1970/01/01/09:00:09.390000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00311029642125
  y: -0.0110690525765
  z: 0.381669676256
orientation: 
  x: -0.00103134689776
  y: -0.000339722479375
  z: 0.0458007241185
  w: 0.998950006048]",[]
1970/01/01/09:00:09.400000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00311029642125
  y: -0.0110690525765
  z: 0.381669676256
orientation: 
  x: -0.00103134689776
  y: -0.000339722479375
  z: 0.0458007241185
  w: 0.998950006048]",[]
1970/01/01/09:00:09.410000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00311029642125
  y: -0.0110690525765
  z: 0.381669676256
orientation: 
  x: -0.00103134689776
  y: -0.000339722479375
  z: 0.0458007241185
  w: 0.998950006048]",[]
1970/01/01/09:00:09.420000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00311029642125
  y: -0.0110690525765
  z: 0.381669676256
orientation: 
  x: -0.00103134689776
  y: -0.000339722479375
  z: 0.0458007241185
  w: 0.998950006048]",[]
1970/01/01/09:00:09.430000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00318296029208
  y: -0.0128878160669
  z: 0.381723752015
orientation: 
  x: 0.00132788079468
  y: -0.000344395811581
  z: 0.0468243014303
  w: 0.998902198876]",[]
1970/01/01/09:00:09.440000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00318296029208
  y: -0.0128878160669
  z: 0.381723752015
orientation: 
  x: 0.00132788079468
  y: -0.000344395811581
  z: 0.0468243014303
  w: 0.998902198876]",[]
1970/01/01/09:00:09.450000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00318296029208
  y: -0.0128878160669
  z: 0.381723752015
orientation: 
  x: 0.00132788079468
  y: -0.000344395811581
  z: 0.0468243014303
  w: 0.998902198876]",[]
1970/01/01/09:00:09.460000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00318296029208
  y: -0.0128878160669
  z: 0.381723752015
orientation: 
  x: 0.00132788079468
  y: -0.000344395811581
  z: 0.0468243014303
  w: 0.998902198876]",[]
1970/01/01/09:00:09.470000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00321752964967
  y: -0.013613315034
  z: 0.381767312486
orientation: 
  x: 0.00242787745304
  y: -0.000330335776537
  z: 0.0468385552546
  w: 0.99889946743]",[]
1970/01/01/09:00:09.480000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00321752964967
  y: -0.013613315034
  z: 0.381767312486
orientation: 
  x: 0.00242787745304
  y: -0.000330335776537
  z: 0.0468385552546
  w: 0.99889946743]",[]
